Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-05-21T10:11:37.387,SUNFLAG,,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,2026-05-21,14.89,6.79,10.71,3206.3,,,,,,,
2026-05-21T10:11:37.387,KERNEX,,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,2026-05-21,15.01,5.98,8.02,1652.15,,,,,,,
2026-05-12T06:54:21.952,HINDCOPPER,572.9,0.65,552.82,530.25,550.95,605.82,0.63,88.41,83.76,60.46,metals & mining,mining / minerals / metals,15.02,3.98,72.45,0.59,1.31,535.89,514.23,38.64,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,MCX,3187.9,2.91,2981.65,2867.0,2979.6,3500.34,1.85,38.35,17.91,76.8,financials,miscellaneous,30.18,6.99,94.23,0.56,0.94,2967.89,2834.58,35.81,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ACUTAAS,2810.3,2.78,2673.93,2604.5,2594.01,3134.73,1.05,43.67,64.59,72.44,healthcare,pharmaceuticals - indian - bulk drugs,27.28,8.34,100.54,0.47,0.94,2606.81,2468.9,31.8,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,SYRMA,1112.6,1.13,1070.16,1018.1,1052.09,1203.37,1.24,52.19,73.05,78.6,consumer discretionary,electronics - components,38.5,5.75,30.64,0.28,0.44,1018.38,980.31,29.48,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,APARINDS,12843.0,0.26,12375.44,12340.0,12586.98,13227.03,0.51,61.73,52.99,67.76,industrials,electric equipment,46.63,2.03,50.56,0.43,0.51,11991.2,11419.35,26.57,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,VEDL,298.4,0.66,288.32,292.0,290.08,310.88,0.52,4.35,6.7,60.77,metals & mining,mining / minerals / metals,27.66,2.87,74.98,0.48,0.78,271.84,255.08,23.63,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,LAURUSLABS,1266.8,3.13,1196.97,1157.7,1158.47,1429.3,1.52,61.26,76.92,75.57,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.6,9.35,46.79,0.19,0.38,1186.95,1137.57,23.14,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,HFCL,148.46,5.18,134.9,125.5,130.7,175.1,2.47,30.67,69.7,85.66,telecom,cables - telephone,61.31,13.59,100.73,0.83,0.97,129.16,118.02,21.81,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,SCI,340.65,0.47,327.71,306.5,322.32,368.15,3.6,9.8,11.73,75.7,transportation,shipping,37.27,5.69,53.56,0.18,0.52,300.87,299.13,21.39,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,GALLANTT,889.25,2.3,838.93,831.05,901.2,871.33,0.82,43.68,44.31,67.26,metals & mining,steel - medium / small,50.18,-1.33,36.1,0.48,0.37,787.91,760.65,19.52,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,BSE,3918.0,0.27,3768.3,3691.0,3821.2,4063.2,1.06,50.62,64.64,76.82,financials,miscellaneous,38.14,2.53,75.61,0.35,0.62,3688.97,3544.2,19.43,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,DATAPATTNS,4142.0,0.94,3959.2,4040.0,4199.31,4056.04,0.51,99.38,93.84,65.4,aerospace & defence,electronics - components,34.82,-1.36,46.78,0.46,0.54,3762.39,3510.68,19.11,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,BHARATFORG,1987.0,-0.14,1913.35,1818.3,1908.64,2104.54,0.85,102.21,88.0,67.02,industrials,castings & forgings,22.88,4.11,63.36,0.39,0.66,1837.89,1746.46,18.77,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,BHEL,401.35,-0.8,385.19,368.4,387.27,422.48,1.06,27.05,87.25,81.16,industrials,electric equipment,51.07,3.64,64.12,0.4,0.78,367.54,347.44,18.4,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,IDEA,12.18,8.36,10.98,10.5,10.65,14.47,3.46,-6.21,-4.61,82.2,telecom-service,telecommunications - service provider,32.65,14.34,32.68,0.17,0.8,10.97,10.32,17.36,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,WELCORP,1329.3,2.9,1250.58,1231.1,1317.49,1347.02,1.43,19.36,18.01,85.13,industrials,steel - large,59.1,0.9,52.54,0.35,0.44,1236.85,1180.42,16.88,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,GRANULES,755.6,0.35,727.45,700.0,721.44,806.84,1.68,22.95,30.92,83.77,healthcare,pharmaceuticals - indian - bulk drugs & formln,43.89,4.74,35.98,0.26,0.58,707.15,675.47,15.45,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,KEI,5120.0,0.4,4921.27,4720.1,5066.05,5200.93,0.86,43.04,53.28,65.78,industrials,cables - power,21.55,1.06,21.87,0.2,0.25,4699.17,4484.54,13.51,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,SAILIFE,1126.2,0.95,1079.96,1070.5,1068.9,1212.15,1.01,59.03,70.74,72.66,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.84,5.36,30.62,0.19,0.18,1058.02,1020.09,13.22,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,USHAMART,477.65,1.02,458.3,446.75,462.3,500.67,0.86,24.62,31.22,65.12,metals & mining,steel - medium / small,21.43,3.32,5.99,-0.07,0.25,442.11,419.2,13.01,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,POLYCAB,9065.5,-0.19,8783.74,8154.0,8524.33,9877.25,0.46,43.43,50.82,74.75,industrials,cables - power,29.71,6.35,19.35,0.11,0.24,8542.49,8220.74,12.82,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,NAVA,730.4,0.46,701.19,670.05,701.68,773.48,0.82,23.29,23.26,73.42,miscellaneous,diversified - large,37.01,4.09,14.75,0.17,0.05,682.32,655.26,12.53,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,NAVINFLUOR,7071.5,0.43,6806.1,6765.0,6862.19,7385.47,0.57,42.61,54.25,71.54,chemicals,chemicals,27.95,3.05,54.68,0.09,0.37,6701.37,6472.26,12.22,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ANURAS,1361.1,-0.8,1314.47,1326.8,1341.3,1390.8,1.71,78.95,88.38,62.17,chemicals,chemicals,21.91,1.48,25.08,0.16,0.16,1277.3,1220.34,12.13,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,DELHIVERY,479.15,0.01,458.98,447.95,464.97,500.42,1.22,226.01,234.88,63.27,transportation,miscellaneous,16.85,3.05,2.35,0.03,-0.02,450.62,434.53,11.9,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,NLCINDIA,329.7,0.46,316.83,313.95,322.44,340.59,1.19,15.79,16.58,74.38,power & utilities,power generation and supply,41.08,2.25,16.58,0.18,0.35,306.44,295.8,11.03,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ADANIGREEN,1387.7,2.35,1297.91,1284.2,1348.34,1446.74,0.94,148.89,143.8,83.95,power & utilities,power generation and supply,45.49,2.92,30.83,0.21,0.39,1289.01,1225.29,10.74,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,NATCOPHARM,1206.0,2.66,1117.4,1113.6,1116.21,1340.68,1.01,35.64,13.87,76.17,healthcare,pharmaceuticals - indian - bulk drugs & formln,35.2,8.04,48.68,0.38,0.32,1116.43,1058.26,9.73,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,JBCHEPHARM,2209.2,2.76,2069.47,2080.1,2068.65,2420.03,1.7,43.73,45.77,75.08,healthcare,pharmaceuticals - indian - bulk drugs & formln,27.47,6.79,33.38,0.2,0.24,2092.08,2019.94,9.42,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,LLOYDSME,1743.7,0.43,1678.54,1702.7,1804.51,1652.48,0.81,16.28,24.98,70.69,metals & mining,mining / minerals / metals,51.39,-3.37,33.02,0.22,0.21,1623.19,1562.71,9.41,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,FORTIS,974.15,2.29,928.6,933.3,958.9,997.03,1.58,94.76,76.58,69.15,healthcare,healthcare,23.97,1.59,-6.43,-0.12,-0.01,924.82,894.62,9.15,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,RADICO,3489.7,0.36,3373.36,3302.0,3473.45,3514.08,0.55,65.06,77.27,70.3,fmcg,breweries & distilleries,44.38,0.47,16.45,-0.03,0.17,3263.08,3127.32,8.82,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,TORNTPHARM,4517.1,3.11,4251.14,4236.4,4231.41,4945.64,1.51,60.16,67.21,70.8,healthcare,pharmaceuticals - indian - formulations,19.75,6.75,27.74,0.16,0.2,4295.17,4166.72,8.56,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ENDURANCE,2628.9,3.95,2455.88,2323.6,2363.6,3026.86,3.93,41.7,40.17,70.06,auto,auto ancillaries,19.33,11.22,-10.91,-0.15,-0.11,2406.98,2304.63,8.37,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,PAYTM,1196.6,0.8,1146.89,1075.1,1131.19,1294.72,0.58,104.23,138.5,62.56,i.t,miscellaneous,18.77,5.78,-3.31,-0.18,-0.07,1109.97,1053.2,7.98,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,VIJAYA,1342.6,4.98,1249.5,1143.7,1185.4,1578.4,9.13,72.03,79.77,92.26,healthcare,healthcare,45.7,13.26,34.29,0.21,0.27,1227.1,1172.88,7.74,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ADANIPORTS,1767.3,0.39,1698.44,1708.0,1732.54,1819.43,1.21,30.58,30.36,75.34,transportation,miscellaneous,29.35,2.01,26.3,0.12,0.25,1660.9,1599.39,7.62,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,PTCIL,17058.0,1.62,16141.58,16171.0,16263.74,18249.4,0.76,348.12,386.01,59.5,industrials,castings & forgings,14.97,4.88,6.77,-0.1,0.23,15967.89,15274.3,7.27,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,MFSL,1695.5,-0.25,1643.46,1580.0,1619.63,1809.31,1.14,396.14,410.53,59.4,miscellaneous,miscellaneous,17.73,4.68,6.87,-0.04,-0.01,1614.15,1561.54,7.02,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,NESTLEIND,1481.9,-0.03,1441.09,1447.6,1498.34,1457.25,0.73,64.21,68.89,78.31,fmcg,food - processing - mnc,52.97,-1.1,26.0,0.08,0.21,1423.46,1395.83,6.91,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,M&MFIN,337.05,-0.61,322.22,297.7,312.51,373.87,1.33,12.48,16.2,61.57,financials,finance & investments,21.62,7.85,19.47,-0.01,0.25,309.11,291.15,6.75,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,GLAND,1919.1,0.77,1841.13,1763.2,1790.21,2112.43,1.52,30.23,37.32,66.85,healthcare,pharmaceuticals - indian - formulations,22.33,7.2,-1.08,-0.05,-0.05,1794.63,1735.87,6.74,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,AIIL,502.75,1.59,476.67,449.1,474.86,544.59,0.49,13.22,2.35,59.42,financials,finance & investments,23.69,5.87,-22.61,-0.17,-0.16,459.99,439.17,6.62,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,YESBANK,22.7,-1.05,22.02,19.76,21.1,25.09,1.62,16.69,20.45,74.19,bank,banks - private sector,33.78,7.57,4.5,-0.09,0.13,21.14,20.45,6.42,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ECLERX,1688.0,1.16,1580.64,1409.5,1468.62,2017.08,1.32,10.34,11.86,64.37,i.t,computers - software - medium / small,21.08,14.94,-15.76,-0.27,-0.18,1516.25,1413.44,6.36,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,UNOMINDA,1173.1,-0.49,1130.23,1066.3,1123.99,1246.76,0.62,61.1,59.34,60.53,auto,auto ancillaries,11.13,4.37,-14.13,-0.12,-0.08,1098.86,1050.17,6.17,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,SOLARINDS,16263.0,0.98,15586.9,15407.0,15883.75,16831.87,0.73,82.45,101.35,71.79,aerospace & defence,chemicals,36.49,2.39,14.99,0.1,0.08,15438.86,14882.75,5.41,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,WOCKPHARMA,1625.6,1.19,1559.96,1500.1,1522.64,1780.04,1.39,39.73,123.9,67.15,healthcare,pharmaceuticals - indian - bulk drugs & formln,40.49,6.76,14.11,0.12,0.08,1450.97,1354.4,5.19,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,AJANTPHARM,3064.2,0.96,2927.55,2855.6,2873.6,3350.1,0.82,35.88,36.25,65.1,healthcare,pharmaceuticals - indian - formulations,17.79,6.63,24.6,0.12,0.12,2881.89,2770.96,4.33,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,MARICO,842.55,1.35,808.3,760.6,798.69,908.34,1.38,69.29,61.82,76.05,fmcg,solvent extraction,26.25,5.49,17.9,0.09,0.1,799.38,773.26,4.25,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,LALPATHLAB,1652.4,0.16,1596.71,1522.4,1501.45,1878.82,1.79,52.56,35.0,71.14,healthcare,healthcare,35.11,10.05,5.08,-0.02,-0.06,1492.85,1418.78,4.22,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,360ONE,1115.3,-0.29,1088.78,1050.5,1074.02,1177.21,0.8,39.16,36.98,64.05,financials,finance & investments,17.47,3.84,4.3,-0.04,-0.0,1053.77,1026.72,4.04,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,IKS,1741.0,2.63,1631.7,1650.0,1622.3,1919.05,1.14,39.71,43.83,75.78,i.t,computers - software - medium / small,38.16,7.32,13.27,-0.03,0.06,1612.06,1539.25,4.02,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,KIMS,777.85,8.4,695.65,669.6,680.92,923.24,7.03,146.21,103.71,76.56,healthcare,healthcare,24.57,14.23,10.19,-0.02,0.01,715.93,682.79,3.79,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,DCMSHRIRAM,1234.0,0.18,1182.47,1206.6,1227.24,1244.14,2.43,19.4,27.56,57.62,miscellaneous,diversified - mega,32.92,0.55,3.7,-0.09,-0.06,1119.41,1077.16,3.71,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,APOLLOHOSP,8082.0,-0.19,7862.05,7678.0,7786.72,8524.92,1.07,57.83,64.49,67.63,healthcare,healthcare,14.36,3.79,4.96,-0.03,-0.02,7778.04,7612.06,3.56,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,BIOCON,390.45,2.64,364.31,359.2,364.0,430.12,3.34,123.56,139.95,67.08,healthcare,pharmaceuticals - indian - bulk drugs & formln,23.18,7.27,12.36,-0.05,0.06,363.03,348.27,3.28,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,OLECTRA,1370.0,2.19,1324.37,1232.0,1277.75,1508.37,1.76,60.62,78.65,73.6,auto,automobiles - lcvs / hcvs,40.4,7.22,-10.86,-0.17,-0.14,1253.73,1191.52,3.05,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,TATACONSUM,1271.0,8.06,1176.0,1135.6,1170.63,1421.55,10.17,74.94,81.53,76.22,fmcg,tea,27.68,8.57,13.48,0.0,0.13,1185.13,1129.12,2.7,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,AARTIIND,487.45,0.41,465.5,475.0,500.03,468.57,1.09,32.15,42.17,59.59,chemicals,chemicals,20.93,-2.52,29.42,0.15,0.23,450.85,433.95,2.53,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ALKEM,5599.5,0.25,5384.61,5313.0,5408.72,5885.66,0.44,26.32,28.24,57.3,healthcare,pharmaceuticals - indian - bulk drugs & formln,15.68,3.53,1.97,-0.09,-0.0,5298.2,5145.72,2.46,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,GRASIM,2984.2,0.53,2869.44,2823.6,2860.91,3169.13,0.56,48.83,44.83,73.6,textiles,textiles - manmade,22.11,4.31,6.3,0.01,0.0,2855.18,2781.51,2.05,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,DIVISLAB,6714.0,0.05,6517.0,6569.0,6633.91,6834.14,0.68,76.36,71.91,73.64,healthcare,pharmaceuticals - indian - bulk drugs,35.69,1.21,9.99,-0.07,0.08,6472.61,6362.57,2.01,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,SAGILITY,44.96,1.74,42.35,41.15,41.38,50.33,1.26,19.72,24.84,65.29,i.t,computers - software - medium / small,12.89,8.65,2.23,-0.2,-0.05,41.85,39.97,1.54,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,M&M,3245.9,-2.54,3159.72,3070.2,3152.23,3386.4,0.67,19.43,21.2,53.34,auto,automobiles - passenger cars,15.08,2.97,-7.04,-0.19,-0.07,3056.81,2961.09,1.44,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,HYUNDAI,1906.9,2.92,1813.49,1797.8,1816.58,2042.37,4.22,30.86,28.53,56.93,auto,automobiles - passenger cars,17.52,4.97,-22.29,-0.25,-0.25,1801.36,1759.31,1.4,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ZYDUSLIFE,956.95,1.8,908.46,897.0,919.52,1013.09,1.39,23.09,19.49,62.27,healthcare,pharmaceuticals - indian - bulk drugs & formln,18.35,4.07,-3.04,-0.07,-0.06,910.75,881.15,1.39,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,NH,1886.4,3.63,1765.67,1741.2,1796.24,2021.64,1.79,75.58,49.19,63.5,healthcare,healthcare,16.42,5.02,5.89,-0.04,-0.01,1759.76,1682.78,1.21,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,CARBORUNIV,1039.0,1.1,982.3,957.0,995.22,1104.68,0.94,64.61,80.11,75.32,industrials,abrasives and grinding wheels,43.79,4.4,13.05,0.05,0.06,973.65,930.13,1.12,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,RKFORGE,621.8,1.89,591.04,599.0,606.07,645.4,1.97,50.31,157.02,68.82,industrials,castings & forgings,26.58,2.6,13.3,0.08,0.04,575.42,548.73,1.09,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,JUBLINGREA,740.45,-0.29,706.78,712.9,742.13,737.92,1.23,62.33,44.05,66.29,chemicals,chemicals,33.08,-0.23,11.61,0.04,0.0,686.34,663.65,0.92,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,SUNPHARMA,1872.7,1.34,1788.5,1798.6,1775.32,2018.77,0.61,33.44,41.16,68.23,healthcare,pharmaceuticals - indian - bulk drugs & formln,23.87,5.49,13.31,0.02,0.1,1780.6,1724.62,0.89,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,ADANIENT,2500.2,-0.23,2410.8,2450.0,2511.17,2483.75,0.55,-365.53,31.86,72.37,services,trading,44.72,-0.44,-1.65,-0.03,0.02,2363.08,2274.04,0.53,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,MANKIND,2468.8,1.56,2352.0,2247.1,2338.44,2664.34,1.12,62.34,57.28,80.6,healthcare,pharmaceuticals - indian - bulk drugs & formln,32.47,5.57,-0.44,0.01,-0.08,2323.48,2255.69,0.36,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,MEDANTA,1239.2,3.22,1161.5,1159.2,1170.86,1341.71,1.63,87.51,64.81,71.89,healthcare,healthcare,33.71,5.84,-8.28,-0.09,-0.14,1156.01,1103.32,0.3,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,JBMA,681.65,4.89,640.04,611.05,629.31,760.17,4.63,73.14,76.33,70.42,auto,auto ancillaries,30.07,8.32,1.94,-0.01,0.04,626.31,601.05,0.05,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,AFFLE,1637.5,8.71,1456.48,1397.0,1428.37,1951.2,17.37,48.11,50.52,75.3,i.t,computers - software - medium / small,19.45,14.64,-13.2,-0.14,-0.18,1487.57,1423.63,-0.15,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,JSWINFRA,287.35,1.3,271.56,270.0,278.89,300.04,2.74,35.74,39.26,64.07,transportation,miscellaneous,15.4,3.03,-6.5,-0.06,-0.1,268.27,262.41,-0.34,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,INDGN,543.0,2.45,508.08,518.45,518.06,580.41,0.79,40.89,32.46,68.81,healthcare,miscellaneous,25.87,4.81,-1.45,-0.04,-0.08,504.47,477.58,-0.48,2026-05-12,,,,,,,,,,,
2026-05-12T06:54:21.952,LICHSGFIN,585.6,0.71,559.78,550.6,566.83,613.75,1.92,5.76,5.87,67.8,financials,finance - housing,25.38,3.31,3.35,-0.06,-0.02,551.8,539.05,-0.69,2026-05-12,,,,,,,,,,,
2026-05-11T23:53:39.104,HINDCOPPER,572.9,0.65,552.82,530.25,550.95,605.82,0.63,88.41,83.22,60.46,metals & mining,mining / minerals / metals,15.02,3.98,72.45,0.59,1.31,535.89,514.23,38.64,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,MCX,3187.9,2.91,2981.65,2867.0,2979.6,3500.34,1.85,38.35,17.4,76.8,financials,miscellaneous,30.18,6.99,94.23,0.56,0.94,2967.89,2834.58,35.81,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,ACUTAAS,2810.3,2.78,2673.93,2604.5,2594.01,3134.73,1.05,43.67,62.84,72.44,healthcare,pharmaceuticals - indian - bulk drugs,27.28,8.34,100.54,0.47,0.94,2606.81,2468.9,31.8,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,SYRMA,1112.6,1.13,1070.16,1018.1,1052.09,1203.37,1.24,52.19,72.24,78.6,consumer discretionary,electronics - components,38.5,5.75,30.64,0.28,0.44,1018.38,980.31,29.48,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,APARINDS,12843.0,0.26,12375.44,12340.0,12586.98,13227.03,0.51,61.73,52.86,67.76,industrials,electric equipment,46.63,2.03,50.56,0.43,0.51,11991.2,11419.35,26.57,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,VEDL,298.4,0.66,288.32,292.0,290.08,310.88,0.52,4.35,6.66,60.77,metals & mining,mining / minerals / metals,27.66,2.87,74.98,0.48,0.78,271.84,255.08,23.63,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,LAURUSLABS,1266.8,3.13,1196.97,1157.7,1158.47,1429.3,1.52,61.26,74.58,75.57,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.6,9.35,46.79,0.19,0.38,1186.95,1137.57,23.14,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,HFCL,148.46,5.18,134.9,125.5,130.7,175.1,2.47,30.67,66.27,85.66,telecom,cables - telephone,61.31,13.59,100.73,0.83,0.97,129.16,118.02,21.81,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,SCI,340.65,0.47,327.71,306.5,322.32,368.15,3.6,9.8,11.68,75.7,transportation,shipping,37.27,5.69,53.56,0.18,0.52,300.87,299.13,21.39,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,GALLANTT,889.25,2.3,838.93,831.05,901.2,871.33,0.82,43.68,43.31,67.26,metals & mining,steel - medium / small,50.18,-1.33,36.1,0.48,0.37,787.91,760.65,19.52,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,BSE,3918.0,0.27,3768.3,3691.0,3821.2,4063.2,1.06,50.62,64.47,76.82,financials,miscellaneous,38.14,2.53,75.61,0.35,0.62,3688.97,3544.2,19.43,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,DATAPATTNS,4142.0,0.94,3959.2,4040.0,4199.31,4056.04,0.51,99.38,92.96,65.4,aerospace & defence,electronics - components,34.82,-1.36,46.78,0.46,0.54,3762.39,3510.68,19.11,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,BHARATFORG,1987.0,-0.14,1913.35,1818.3,1908.64,2104.54,0.85,102.21,88.12,67.02,industrials,castings & forgings,22.88,4.11,63.36,0.39,0.66,1837.89,1746.46,18.77,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,BHEL,401.35,-0.8,385.19,368.4,387.27,422.48,1.06,27.05,87.96,81.16,industrials,electric equipment,51.07,3.64,64.12,0.4,0.78,367.54,347.44,18.4,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,IDEA,12.18,8.36,10.98,10.5,10.65,14.47,3.46,-6.21,-4.26,82.2,telecom-service,telecommunications - service provider,32.65,14.34,32.68,0.17,0.8,10.97,10.32,17.36,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,WELCORP,1329.3,2.9,1250.58,1231.1,1317.49,1347.02,1.43,19.36,17.5,85.13,industrials,steel - large,59.1,0.9,52.54,0.35,0.44,1236.85,1180.42,16.88,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,GRANULES,755.6,0.35,727.45,700.0,721.44,806.84,1.68,22.95,30.81,83.77,healthcare,pharmaceuticals - indian - bulk drugs & formln,43.89,4.74,35.98,0.26,0.58,707.15,675.47,15.45,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,KEI,5120.0,0.4,4921.27,4720.1,5066.05,5200.93,0.86,43.04,53.07,65.78,industrials,cables - power,21.55,1.06,21.87,0.2,0.25,4699.17,4484.54,13.51,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,SAILIFE,1126.2,0.95,1079.96,1070.5,1068.9,1212.15,1.01,59.03,70.08,72.66,healthcare,pharmaceuticals - indian - bulk drugs & formln,26.84,5.36,30.62,0.19,0.18,1058.02,1020.09,13.22,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,USHAMART,477.65,1.02,458.3,446.75,462.3,500.67,0.86,24.62,30.91,65.12,metals & mining,steel - medium / small,21.43,3.32,5.99,-0.07,0.25,442.11,419.2,13.01,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,POLYCAB,9065.5,-0.19,8783.74,8154.0,8524.33,9877.25,0.46,43.43,50.92,74.75,industrials,cables - power,29.71,6.35,19.35,0.11,0.24,8542.49,8220.74,12.82,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,NAVA,730.4,0.46,701.19,670.05,701.68,773.48,0.82,23.29,23.15,73.42,miscellaneous,diversified - large,37.01,4.09,14.75,0.17,0.05,682.32,655.26,12.53,2026-05-11,,,,,,,,,,,
2026-05-11T23:53:39.104,NAVINFLUOR,7071.5,0.43,6806.1,6765.0,6862.19,7385.47,0.57,42.61,54.02,71.54,chemicals,chemicals,27.95,3.05,54.68,0.09,0.37,6701.37,6472.26,12.22,2026-05-11,,,,,,,,,,,
